,source,np,bacteria,bac_type,np_synthesis,method,concentration,mol_weight (g/mol),np_size_avg (nm),shape,time_set,reference,kingdom,phylum,class,order,family,genus,gram,"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C",biosafety_level,isolated_from,Valance_electron,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
419,0,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MIC,0.11394335230683679,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,30,2,respiratory tract,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
420,0,ZnO,Klebsiella pneumoniae,opportunistic pathogen,green_synthesis,MBC,0.04139268515822508,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,n,24.0,48.0,72,30,2,respiratory tract,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
421,0,ZnO,Aspergillus niger,pathogenic,green_synthesis,MIC,0.2304489213782739,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
422,0,ZnO,Aspergillus niger,pathogenic,green_synthesis,MBC,0.07918124604762482,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
423,0,ZnO,Candida albicans,pathogenic,green_synthesis,MIC,0.3010299956639812,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,48.0,84.0,120,37,2,mouth,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
424,0,ZnO,Candida albicans,pathogenic,green_synthesis,MBC,0.146128035678238,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,f,48.0,84.0,120,37,2,mouth,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
425,0,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,1.861534410859038,81.3794,6.0,spherical,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
426,0,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,2.5881596163830918,81.3794,6.0,spherical,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
427,0,ZnO,Escherichia coli,pathogenic,green_synthesis,MIC,0.0,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
428,0,ZnO,Escherichia coli,pathogenic,green_synthesis,MBC,-0.09691001300805639,81.3794,37.86,quasi-hexagonal,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
431,0,ZnO,Staphylococcus aureus,pathogenic,green_synthesis,MIC,1.61066016308988,81.3794,6.0,spherical,24,https://www.researchgate.net/profile/Ashwani-Kumar-101/publication/354927338_Antibacterial_Potential_of_Zinc_Oxide_Nanoparticles_Synthesized_using_Aloe_vera_L_Burmf_A_Green_Approach_to_Combat_Drug_Resistance/links/61a7a0de29948f41dbb957c2/Antibacterial-Potential-of-Zinc-Oxide-Nanoparticles-Synthesized-using-Aloe-vera-L-Burmf-A-Green-Approach-to-Combat-Drug-Resistance.pdf,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
432,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MIC,2.6989700043360187,81.3794,35.0,nanoplates,24,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,2.0,7.0,12,30,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
433,0,ZnO,Bacillus cereus,pathogenic,chemical_synthesis,MIC,2.3979400086720375,81.3794,35.0,nanoplates,24,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,p,4.0,10.0,16,30,2,food,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
434,0,ZnO,Enterococcus faecalis,pathogenic,chemical_synthesis,MIC,2.6989700043360187,81.3794,35.0,nanoplates,24,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,p,24.0,36.0,48,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
435,0,ZnO,Escherichia coli,pathogenic,chemical_synthesis,MIC,3.0,81.3794,35.0,nanoplates,24,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,n,48.0,84.0,120,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
436,0,ZnO,Staphylococcus aureus,pathogenic,chemical_synthesis,MIC,3.0,81.3794,35.0,nanoplates,24,https://www.sciencedirect.com/science/article/abs/pii/S1387700323000163,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,p,24.0,36.0,48,37,2,skin,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
437,0,ZnO,Aspergillus flavus,opportunistic pathogen,chemical_synthesis,MIC,2.357934847000454,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,37,2,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
438,0,ZnO,Aspergillus flavus,opportunistic pathogen,chemical_synthesis,MBC,3.1535099893008374,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,37,2,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
439,0,ZnO,Aspergillus flavus,opportunistic pathogen,green_synthesis,MIC,2.2528530309798933,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,37,2,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
440,0,ZnO,Aspergillus flavus,opportunistic pathogen,green_synthesis,MBC,3.1408221801093106,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,37,2,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
441,0,ZnO,Aspergillus nidulans,opportunistic pathogen,chemical_synthesis,MIC,2.4149733479708178,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
442,0,ZnO,Aspergillus nidulans,opportunistic pathogen,chemical_synthesis,MBC,3.184691430817599,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
443,0,ZnO,Aspergillus nidulans,opportunistic pathogen,green_synthesis,MIC,2.357934847000454,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
444,0,ZnO,Aspergillus nidulans,opportunistic pathogen,green_synthesis,MBC,3.1658376246901283,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,f,24.0,36.0,48,30,1,soil,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
445,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,MIC,2.2121876044039577,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,12.0,18.0,24,37,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
446,0,ZnO,Citrobacter freundii,opportunistic pathogen,chemical_synthesis,MBC,2.9439888750737717,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,12.0,18.0,24,37,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
447,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,MIC,2.164352855784437,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,12.0,18.0,24,37,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
448,0,ZnO,Citrobacter freundii,opportunistic pathogen,green_synthesis,MBC,2.9190780923760737,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,n,12.0,18.0,24,37,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
449,0,ZnO,Rhizopus stolonifer,opportunistic pathogen,chemical_synthesis,MIC,2.290034611362518,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,24.0,72.0,120,30,1,food,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
450,0,ZnO,Rhizopus stolonifer,opportunistic pathogen,chemical_synthesis,MBC,3.1357685145678222,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,24.0,72.0,120,30,1,food,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
451,0,ZnO,Rhizopus stolonifer,opportunistic pathogen,green_synthesis,MIC,2.2121876044039577,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,24.0,72.0,120,30,1,food,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
452,0,ZnO,Rhizopus stolonifer,opportunistic pathogen,green_synthesis,MBC,3.114610984232173,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,f,24.0,72.0,120,30,1,food,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
453,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MIC,2.113943352306837,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,2.0,7.0,12,30,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
454,0,ZnO,Serratia marcescens,opportunistic pathogen,chemical_synthesis,MBC,2.8926510338773004,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,2.0,7.0,12,30,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
455,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,MIC,2.0569048513364727,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,2.0,7.0,12,30,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
456,0,ZnO,Serratia marcescens,opportunistic pathogen,green_synthesis,MBC,2.835056101720116,81.3794,25.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,n,2.0,7.0,12,30,2,water,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
457,0,ZnO,Proteus mirabilis,pathogenic,chemical_synthesis,MIC,1.9912260756924949,81.3794,40.0,spherical,24,https://www.sciencedirect.com/science/article/pii/S1002007112001426,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Morganellaceae,Proteus,n,24.0,48.0,72,37,2,urine,8,1,0,0,0,1,2,2,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22.60496136,17.07,-0.1213,0.6865,4.082482905,1.5,0.0,0.0,0.0,1.115355072,0.288675135,0.0,0.0,0.0,0.423376623,2.423376623,1.423376623,0.785339814,1.724688818
