,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_
733,0,1,14.0,30.0,22.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.8524391037275145
734,0,0,48.0,90.0,69.0,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,2.079441541679836
735,0,0,48.0,90.0,69.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.772588722239781
736,0,0,48.0,90.0,69.0,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,3.4657359027997265
737,0,0,48.0,90.0,69.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,4.174387269895637
738,0,0,18.0,27.0,22.5,48.0,24.0,36,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecalis,MIC,spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum, urine)",guts,bio,weak,none,mixed,none,none,lab,4.135166556742356
739,0,0,18.0,27.0,22.5,48.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,4.8283137373023015
740,0,0,18.0,27.0,22.5,48.0,24.0,48,72,33.5,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Candida albicans,MIC,spherical,water,Candida albicans,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,human,mouth,genitals,bio,weak,none,mixed,none,none,lab,5.521460917862246
741,0,0,18.0,27.0,22.5,48.0,36.0,60,84,27.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Aspergillus niger,MIC,spherical,water,Aspergillus niger,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus niger,opportunistic pathogen,f,nature,soil,dwelling,bio,weak,none,mixed,none,none,lab,3.4404180948154366
742,1,0,29.75,39.65,34.7,24.0,12.0,18,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Streptococcus mutans,MIC,spherical,water,Streptococcus mutans,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans,opportunistic pathogen,p,human,mouth,"clinical samples (saliva, sputum)",bio,weak,none,mixed,none,none,lab,4.605170185988092
743,0,0,10.0,15.0,12.5,24.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,6.436150368369428
744,0,0,10.0,15.0,12.5,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,3.665098925448533
745,0,0,10.0,15.0,12.5,24.0,18.0,24,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, sputum)",bio,weak,none,mixed,none,none,lab,5.049856007249537
746,0,0,10.0,15.0,12.5,24.0,6.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,4.35799005684564
747,0,0,10.0,15.0,12.5,24.0,18.0,24,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecalis,MIC,spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,bio,weak,none,mixed,none,none,lab,5.049856007249537
748,0,0,10.0,15.0,12.5,24.0,1.5,2,4,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,lab,7.824046010856292
749,0,0,10.0,15.0,12.5,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,lab,7.824046010856292
750,0,0,10.0,15.0,12.5,24.0,18.0,24,48,36.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, sputum)",chemical,medium,small-molecule,,none,none,lab,7.824046010856292
751,0,0,10.0,15.0,12.5,24.0,6.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,small-molecule,,none,none,lab,7.824046010856292
752,0,0,10.0,15.0,12.5,24.0,18.0,24,48,36.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecalis,MIC,spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,chemical,medium,small-molecule,,none,none,lab,7.824046010856292
753,0,0,9.26,31.18,20.22,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,hexagonal,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,4.442651256490317
754,0,0,1.0,40.0,13.5,24.0,6.0,12,24,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecium,MIC,pseudo-spherical,water,Enterococcus faecium,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,pathogenic,p,nosocomial,"clinical samples (blood, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,4.8283137373023015
755,0,0,1.0,40.0,13.5,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,pseudo-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,4.135166556742356
756,0,0,1.0,40.0,13.5,24.0,4.0,18,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus haemolyticus,MIC,pseudo-spherical,water,Staphylococcus haemolyticus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,opportunistic pathogen,p,human,skin,medical surfaces,bio,weak,none,mixed,none,none,lab,4.135166556742356
757,0,0,1.0,40.0,13.5,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,pseudo-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,4.135166556742356
758,0,0,1.0,40.0,13.5,24.0,18.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Citrobacter braakii,MIC,pseudo-spherical,water,Citrobacter braakii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,opportunistic pathogen,n,nosocomial,"clinical samples (blood, urine, wound swabs)",soil,bio,weak,none,mixed,none,none,lab,4.135166556742356
759,0,0,1.0,40.0,13.5,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,pseudo-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,4.135166556742356
760,0,0,1.0,40.0,13.5,24.0,6.0,12,24,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Stenotrophomonas maltophilia,MIC,pseudo-spherical,water,Stenotrophomonas maltophilia,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)","clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,4.135166556742356
761,0,0,1.0,40.0,13.5,24.0,3.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,pseudo-spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,4.135166556742356
762,0,0,1.0,40.0,13.5,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,pseudo-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,6.907755278982137
763,0,0,1.0,40.0,13.5,24.0,4.0,18,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus haemolyticus,MBC,pseudo-spherical,water,Staphylococcus haemolyticus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus haemolyticus,opportunistic pathogen,p,human,skin,medical surfaces,bio,weak,none,mixed,none,none,lab,6.907755278982137
764,0,0,1.0,40.0,13.5,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,pseudo-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,6.907755278982137
765,0,0,1.0,40.0,13.5,24.0,18.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Citrobacter braakii,MBC,pseudo-spherical,water,Citrobacter braakii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,Citrobacter braakii,opportunistic pathogen,n,nosocomial,"clinical samples (blood, urine, wound swabs)",soil,bio,weak,none,mixed,none,none,lab,6.907755278982137
766,0,0,1.0,40.0,13.5,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,pseudo-spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,6.907755278982137
767,0,0,1.0,40.0,13.5,24.0,6.0,12,24,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Stenotrophomonas maltophilia,MBC,pseudo-spherical,water,Stenotrophomonas maltophilia,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Lysobacterales,Lysobacteraceae,Stenotrophomonas,Stenotrophomonas maltophilia,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)","clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,6.907755278982137
768,0,0,1.0,40.0,13.5,24.0,3.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MBC,pseudo-spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,6.907755278982137
769,0,0,1.0,40.0,13.5,24.0,6.0,12,24,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecium,MBC,pseudo-spherical,water,Enterococcus faecium,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecium,pathogenic,p,nosocomial,"clinical samples (blood, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,6.907755278982137
770,0,0,20.0,50.0,35.0,24.0,6.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (stool, urine)",bio,weak,none,mixed,none,none,lab,-0.6931471805599453
771,0,0,20.0,50.0,35.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,0.0
772,0,0,20.0,50.0,35.0,24.0,6.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (stool, urine)",bio,weak,none,mixed,none,none,lab,2.302585092994046
773,0,0,20.0,50.0,35.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.0149030205422647
774,0,0,16.78,26.48,21.63,24.0,6.0,8,12,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MIC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,1.3609765531356006
775,0,0,16.78,26.48,21.63,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,2.0541237336955462
776,0,0,16.78,26.48,21.63,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,2.714694743820879
777,0,0,16.78,26.48,21.63,24.0,3.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,3.4404180948154366
778,0,0,16.78,26.48,21.63,24.0,6.0,8,12,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MBC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,2.0541237336955462
779,0,0,16.78,26.48,21.63,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,2.714694743820879
780,0,0,16.78,26.48,21.63,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,2.714694743820879
781,0,0,16.78,26.48,21.63,24.0,3.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MBC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,3.4404180948154366
782,1,1,106.3,153.3,129.8,24.0,6.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,4.135166556742356
783,1,1,106.3,153.3,129.8,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,4.8283137373023015
784,0,0,50.0,200.0,125.0,48.0,6.0,12,24,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MIC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,-0.4462871026284195
785,0,0,50.0,200.0,125.0,48.0,6.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,pathogenic,n,human,guts,"clinical samples (blood, sputum, stool, urine)",bio,weak,none,phenolic,none,none,lab,-1.1394342831883648
786,0,0,50.0,200.0,125.0,48.0,6.0,12,24,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MBC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,phenolic,none,none,lab,-0.4462871026284195
