,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_,reference
918,0,0,27.69,27.69,27.69,4.0,24.0,36,72,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,ethanol,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.heliyon.2023.e22771
919,0,0,27.69,27.69,27.69,4.0,6.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Salmonella enterica subsp. enterica serovar Typhimurium   ,MBC,spherical,ethanol,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,guts,"clinical samples (blood, stool)",bio,weak,none,mixed,none,none,lab,2.70805020110221,https://doi.org/10.1016/j.heliyon.2023.e22771
920,0,0,10.0,20.0,8.29,30.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,1.3862943611198906,https://doi.org/10.1016/j.arabjc.2022.103763
921,0,0,10.0,20.0,8.29,30.0,6.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Salmonella enterica subsp. enterica serovar Typhimurium   ,MIC,spherical,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,guts,"clinical samples (blood, stool)",bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.arabjc.2022.103763
922,0,0,10.0,20.0,8.29,30.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.arabjc.2022.103763
923,0,0,10.0,20.0,8.29,30.0,12.0,24,48,33.5,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Listeria monocytogenes,MIC,spherical,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,bio,weak,none,mixed,none,none,lab,2.772588722239781,https://doi.org/10.1016/j.arabjc.2022.103763
924,0,0,10.0,20.0,8.29,30.0,6.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,1.3862943611198906,https://doi.org/10.1016/j.arabjc.2022.103763
925,0,0,10.0,20.0,8.29,30.0,6.0,8,12,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MIC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,2.772588722239781,https://doi.org/10.1016/j.arabjc.2022.103763
926,0,0,10.0,20.0,8.29,30.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.arabjc.2022.103763
927,0,0,10.0,20.0,8.29,30.0,6.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Salmonella enterica subsp. enterica serovar Typhimurium   ,MBC,spherical,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,guts,"clinical samples (blood, stool)",bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.arabjc.2022.103763
928,0,0,10.0,20.0,8.29,30.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,2.772588722239781,https://doi.org/10.1016/j.arabjc.2022.103763
929,0,0,10.0,20.0,8.29,30.0,12.0,24,48,33.5,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Listeria monocytogenes,MBC,spherical,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,bio,weak,none,mixed,none,none,lab,3.4657359027997265,https://doi.org/10.1016/j.arabjc.2022.103763
930,0,0,10.0,20.0,8.29,30.0,6.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.079441541679836,https://doi.org/10.1016/j.arabjc.2022.103763
931,0,0,10.0,20.0,8.29,30.0,6.0,8,12,33.5,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus subtilis,MBC,spherical,water,Bacillus subtilis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,non-pathogenic,p,nature,soil,plants,bio,weak,none,mixed,none,none,lab,4.158883083359672,https://doi.org/10.1016/j.arabjc.2022.103763
932,1,0,9.0,60.0,34.5,24.0,48.0,72,96,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Mycobacterium smegmatis,MIC,spherical,water,Mycobacterium smegmatis,Prokaryota,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Mycobacterium smegmatis,non-pathogenic,p,nature,soil,water,bio,weak,none,mixed,none,none,lab,0.4459670514174942,https://doi.org/10.1016/j.heliyon.2024.e31116
933,1,0,20.0,40.0,30.0,24.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,1.029619417181158,https://doi.org/10.1016/j.sjbs.2021.05.007
934,1,0,20.0,40.0,30.0,24.0,18.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,human,nasopharynx,skin,bio,weak,none,mixed,none,none,lab,1.1314021114911006,https://doi.org/10.1016/j.sjbs.2021.05.007
935,1,0,20.0,40.0,30.0,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,1.2237754316221157,https://doi.org/10.1016/j.sjbs.2021.05.007
936,1,0,20.0,40.0,30.0,24.0,3.0,12,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",bio,weak,none,mixed,none,none,lab,0.7884573603642703,https://doi.org/10.1016/j.sjbs.2021.05.007
937,0,0,12.0,60.0,36.0,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,2.525728644308256,https://doi.org/10.1016/j.onano.2022.100084
938,0,0,12.0,60.0,36.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.525728644308256,https://doi.org/10.1016/j.onano.2022.100084
939,0,0,20.0,70.0,56.0,24.0,1.5,4,24,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,2.525728644308256,https://www.sciencedirect.com/science/article/pii/S2352952022000469?via%3Dihub
940,0,0,20.0,70.0,56.0,24.0,4.0,8,24,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,bio,weak,none,mixed,none,none,lab,2.525728644308256,https://www.sciencedirect.com/science/article/pii/S2352952022000469?via%3Dihub
941,1,0,14.36,17.16,15.76,24.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,5.744604469176457,https://doi.org/10.1016/j.plana.2023.100052
942,1,0,14.36,17.16,15.76,24.0,7.0,21,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,"clinical samples (blood, sputum, urine, wound swabs)",guts,bio,weak,none,mixed,none,none,lab,5.051457288616511,https://doi.org/10.1016/j.plana.2023.100052
943,1,0,14.36,17.16,15.76,24.0,18.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,mixed,none,none,lab,6.437751649736401,https://doi.org/10.1016/j.plana.2023.100052
944,1,0,14.36,17.16,15.76,24.0,18.0,24,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecalis,MIC,spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,bio,weak,none,mixed,none,none,lab,5.744604469176457,https://doi.org/10.1016/j.plana.2023.100052
945,1,0,14.36,17.16,15.76,24.0,24.0,48,72,30.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Candida albicans,MIC,spherical,water,Candida albicans,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,human,mouth,guts,bio,weak,none,mixed,none,none,lab,4.135166556742356,https://doi.org/10.1016/j.plana.2023.100052
946,1,0,14.36,17.16,15.76,24.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,5.744604469176457,https://doi.org/10.1016/j.plana.2023.100052
947,1,0,14.36,17.16,15.76,24.0,7.0,21,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MBC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,"clinical samples (blood, sputum, urine, wound swabs)",guts,bio,weak,none,mixed,none,none,lab,5.051457288616511,https://doi.org/10.1016/j.plana.2023.100052
948,1,0,14.36,17.16,15.76,24.0,18.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,bio,weak,none,mixed,none,none,lab,6.437751649736401,https://doi.org/10.1016/j.plana.2023.100052
949,1,0,14.36,17.16,15.76,24.0,18.0,24,48,36.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Enterococcus faecalis,MBC,spherical,water,Enterococcus faecalis,Prokaryota,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,opportunistic pathogen,p,nosocomial,"clinical samples (blood, saliva, sputum, urine)",guts,bio,weak,none,mixed,none,none,lab,5.744604469176457,https://doi.org/10.1016/j.plana.2023.100052
950,1,0,14.36,17.16,15.76,24.0,24.0,48,72,30.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Candida albicans,MBC,spherical,water,Candida albicans,Eukaryota,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Candida,Candida albicans,opportunistic pathogen,f,human,mouth,guts,bio,weak,none,mixed,none,none,lab,4.135166556742356,https://doi.org/10.1016/j.plana.2023.100052
951,0,0,10.7,10.7,10.7,18.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,tubular,ethanol,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,halloysite,none,lab,6.214608098422191,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
952,0,1,10.7,10.7,10.7,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,tubular,ethanol,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,strong,none,,halloysite,none,lab,5.521460917862246,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
953,0,1,10.7,10.7,10.7,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Acinetobacter baumannii,MIC,tubular,ethanol,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,"clinical samples (blood, urine)",chemical,strong,none,,halloysite,none,lab,5.521460917862246,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
954,0,0,20.3,20.3,20.3,18.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,tubular,ethanol,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
955,0,1,20.3,20.3,20.3,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,tubular,ethanol,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,strong,none,,halloysite,none,lab,6.214608098422191,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
956,0,1,20.3,20.3,20.3,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Acinetobacter baumannii,MIC,tubular,ethanol,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,"clinical samples (blood, urine)",chemical,strong,none,,halloysite,none,lab,6.214608098422191,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
957,0,0,6.2,6.2,6.2,18.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,tubular,ethanol,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
958,0,1,6.2,6.2,6.2,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,tubular,ethanol,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
959,0,1,6.2,6.2,6.2,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Acinetobacter baumannii,MIC,tubular,ethanol,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,"clinical samples (blood, urine)",chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
960,0,0,3.8,3.8,3.8,18.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,tubular,ethanol,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
961,0,1,3.8,3.8,3.8,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,tubular,ethanol,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
962,0,1,3.8,3.8,3.8,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Acinetobacter baumannii,MIC,tubular,ethanol,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,"clinical samples (blood, urine)",chemical,strong,none,,halloysite,none,lab,6.907755278982137,https://www.sciencedirect.com/science/article/pii/S2666934X23000259
963,0,0,11.25,11.25,11.25,24.0,1.5,2,4,37.0,1,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,bio,weak,none,mixed,none,none,lab,4.158883083359672,https://www.sciencedirect.com/science/article/pii/S1319562X19301676?via%3Dihub#s0010
964,0,0,11.25,11.25,11.25,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,4.158883083359672,https://www.sciencedirect.com/science/article/pii/S1319562X19301676?via%3Dihub#s0011
965,0,1,11.25,11.25,11.25,24.0,6.0,24,48,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,nosocomial,medical surfaces,skin,bio,weak,none,mixed,none,none,lab,4.852030263919617,https://www.sciencedirect.com/science/article/pii/S1319562X19301676?via%3Dihub#s0012
966,0,1,5.0,20.0,13.54,24.0,12.0,18,24,33.5,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Chromobacterium violaceum,MIC,spheroidal,water,Chromobacterium violaceum,Prokaryota,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum,opportunistic pathogen,n,nature,soil,water,bio,weak,none,mixed,none,none,lab,2.079441541679836,https://pubs.rsc.org/en/content/articlelanding/2021/ra/d1ra00488c
