;np_size_min__nm_;np_size_avg__nm_;np_size_max__nm_;Source_origin;method;Capping_type;time_set__hours_;Solvent_for_extract;shape;Template_type;Bio_component_class;chi0v;Red_env_strength;Red_env_type;coating;Valance_electron;Solvent_polar;mdr;prim_specific_habitat;lipinskiHBA;CrippenClogP;max_Incub_period__h;hallKierAlpha;amw;avg_Incub_period__h;K07123;kappa1;K03629;min_Incub_period__h;K07050;K20345;NumHBA;sec_habitat;bac_type;K23945;common_environment;K01191;K13566;K07484;K25602;K11206;K07486;K12942;K01153;K02027;K00849;K01878;K00432;K01026;K10844;K03741;K00252;K01190;K03703;K09936;K07485;K07778;K16148;MIC_NP___g_mL_;bacteria_strain;np_synthesis
763;16.78;21.63;26.48;lab;MBC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;3.440418095;Klebsiella pneumoniae nan;Green synthesis using Desmodium triquetrum
764;106.3;129.8;153.3;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;1;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.135166557;Staphylococcus aureus ATCC 25923;Biosynthesis using Lignosus rhinocerotis
765;106.3;129.8;153.3;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;1;11;1;1;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;0;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;4.828313737;Pseudomonas aeruginosa ATCC 27853;Biosynthesis using Lignosus rhinocerotis
790;5.7;7;8.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;3.912023005;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
767;50;125;200;lab;MIC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, sputum, stool, urine);pathogenic;0;human;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;-1.139434283;Escherichia coli MW534699;Green synthesis using onion peel
794;8;10;12;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;3.688879454;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
769;50;125;200;lab;MBC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, sputum, stool, urine);pathogenic;0;human;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;0;0;-0.446287103;Escherichia coli MW534699;Green synthesis using onion peel
770;50;125;200;lab;MIC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;soil;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;0;0;0;plants;non-pathogenic;0;nature;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;-0.446287103;Aspergillus flavus MT550030;Green synthesis using onion peel
771;50;125;200;lab;MIC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;1;0;0;genitals;opportunistic pathogen;0;human;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-1.139434283;Candida albicans MW534712;Green synthesis using onion peel
772;50;125;200;lab;MFC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;soil;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;0;0;0;plants;non-pathogenic;0;nature;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;-0.446287103;Aspergillus flavus MT550030;Green synthesis using onion peel
773;50;125;200;lab;MFC;none;48;water;spherical;none;phenolic;1.78376517;weak;bio;0;11;1;0;skin;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;0;24;1;0;0;genitals;opportunistic pathogen;0;human;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;-0.446287103;Candida albicans MW534712;Green synthesis using onion peel
774;78.7;78.7;78.7;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;-3.937340813;Staphylococcus aureus ATCC 29213;Chemical synthesis
775;78.7;78.7;78.7;lab;MBC;none;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;clinical samples (blood, sputum);0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;18;0;0;0;skin;opportunistic pathogen;0;nosocomial;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;-1.16315081;Staphylococcus aureus ATCC 29213;Chemical synthesis
776;4.3;5;5.7;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;2.995732274;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
777;4.3;5;5.7;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.094344562;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
798;8;10;12;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;3.912023005;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
779;4.3;5;5.7;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.248495242;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
780;4.3;5;5.7;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
781;4.3;5;5.7;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.49980967;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
802;12.7;15;17.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;3.912023005;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
783;4.3;5;5.7;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.382026635;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
784;5.7;7;8.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;2.995732274;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
785;5.7;7;8.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.49980967;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
806;12.7;15;17.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.094344562;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
787;5.7;7;8.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.248495242;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
788;5.7;7;8.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
789;5.7;7;8.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.605170186;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
810;17.5;20;22.5;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;3.912023005;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
791;5.7;7;8.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.49980967;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
792;8;10;12;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
793;8;10;12;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.49980967;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
814;17.5;20;22.5;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.248495242;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
795;8;10;12;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.382026635;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
796;8;10;12;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.688879454;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
797;8;10;12;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.605170186;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
818;24.9;30;35.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.094344562;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
799;8;10;12;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.605170186;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
800;12.7;15;17.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.401197382;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
801;12.7;15;17.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.49980967;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
822;24.9;30;35.1;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.382026635;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
803;12.7;15;17.3;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.605170186;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
804;12.7;15;17.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.912023005;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
805;12.7;15;17.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.700480366;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
826;42.9;50;57.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.382026635;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
807;12.7;15;17.3;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.700480366;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
808;17.5;20;22.5;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.688879454;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
809;17.5;20;22.5;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.605170186;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
830;42.9;50;57.1;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.605170186;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
811;17.5;20;22.5;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.49980967;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
812;17.5;20;22.5;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.912023005;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
813;17.5;20;22.5;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.787491743;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
834;55.4;63;70.6;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.49980967;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
815;17.5;20;22.5;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.605170186;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
816;24.9;30;35.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;3.912023005;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
817;24.9;30;35.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.605170186;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
838;55.4;63;70.6;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.787491743;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
819;24.9;30;35.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.605170186;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
820;24.9;30;35.1;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.382026635;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
821;24.9;30;35.1;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.787491743;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
842;76.8;85;93.2;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.700480366;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
823;24.9;30;35.1;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.787491743;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
824;42.9;50;57.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.382026635;Escherichia coli MTCC 443;Chemical synthesis using sodium borohydride and trisodium citrate
825;42.9;50;57.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;4.787491743;Escherichia coli MTCC 739;Chemical synthesis using sodium borohydride and trisodium citrate
846;76.8;85;93.2;lab;MBC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;soil;0;-0.0025;18;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;1;0;4.86753445;Bacillus subtilis MTCC 441;Chemical synthesis using sodium borohydride and trisodium citrate
827;42.9;50;57.1;lab;MIC;small-molecule;24;water;spherical;none;;1.78376517;strong;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;4.86753445;Staphylococcus aureus NCIM 5021;Chemical synthesis using sodium borohydride and trisodium citrate
