,np_size_min__nm_,np_size_avg__nm_,np_size_max__nm_,Source_origin,method,Capping_type,time_set__hours_,Solvent_for_extract,shape,Template_type,Bio_component_class,chi0v,Red_env_strength,Red_env_type,coating,Valance_electron,Solvent_polar,mdr,prim_specific_habitat,lipinskiHBA,CrippenClogP,max_Incub_period__h,hallKierAlpha,amw,avg_Incub_period__h,K07123,kappa1,K03629,min_Incub_period__h,K07050,K20345,NumHBA,sec_habitat,bac_type,K23945,common_environment,K01191,K13566,K07484,K25602,K11206,K07486,K12942,K01153,K02027,K00849,K01878,K00432,K01026,K10844,K03741,K00252,K01190,K03703,K09936,K07485,K07778,K16148,MIC_NP___g_mL_,bacteria_strain,np_synthesis
571,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,0.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.912023005428146,Pseudomonas aeruginosa ATCC 27853,Green synthesis using Pisum sativum L.
572,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.912023005428146,Escherichia coli ATCC 25922,Green synthesis using Pisum sativum L.
573,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (blood, biopsy, urine, wound swabs)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,guts,opportunistic pathogen,0.0,nosocomial,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.31748811353631,Enterococcus faecalis ATCC 700802,Green synthesis using Pisum sativum L.
574,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,mouth,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,clinical samples (saliva),non-pathogenic,0.0,human,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.525728644308256,Streptococcus gordonii ATCC 49818,Green synthesis using Pisum sativum L.
575,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,1.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.525728644308256,Staphylococcus aureus ATCC 4330,Green synthesis using Pisum sativum L.
576,30.0,30.0,30.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.8325814637483104,Staphylococcus aureus ATCC 25923,Green synthesis using Pisum sativum L.
577,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,0.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.605170185988092,Pseudomonas aeruginosa ATCC 27853,Green synthesis using Pisum sativum L.
578,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.010635294096256,Escherichia coli ATCC 25922,Green synthesis using Pisum sativum L.
579,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (blood, biopsy, urine, wound swabs)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,guts,opportunistic pathogen,0.0,nosocomial,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.8283137373023015,Enterococcus faecalis ATCC 700802,Green synthesis using Pisum sativum L.
580,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,mouth,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,clinical samples (saliva),non-pathogenic,0.0,human,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.31748811353631,Streptococcus gordonii ATCC 49818,Green synthesis using Pisum sativum L.
581,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,1.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.31748811353631,Staphylococcus aureus ATCC 4330,Green synthesis using Pisum sativum L.
582,30.0,30.0,30.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.912023005428146,Staphylococcus aureus ATCC 25923,Green synthesis using Pisum sativum L.
583,4.0,20.0,36.0,lab,MIC,none,18.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,1.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.70805020110221,Staphylococcus aureus ATCC 29213,Green synthesis using fig
584,4.0,20.0,36.0,lab,MIC,none,18.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.4011973816621555,Escherichia coli ATCC 25922,Green synthesis using fig
585,6.0,18.0,30.0,lab,MIC,none,18.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,1.0,"clinical samples (blood, sputum)",0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,18.0,0.0,0.0,0.0,skin,opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.70805020110221,Staphylococcus aureus ATCC 29213,Green synthesis using myrrh
586,6.0,18.0,30.0,lab,MIC,none,18.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.4011973816621555,Escherichia coli ATCC 25922,Green synthesis using myrrh
587,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.80666248977032,Staphylococcus aureus nan,Green synthesis using Piriformospora indica
588,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,lungs,0.0,-0.0025,24.0,0.7402597402597404,107.868,12.0,0.0,1.7402597402597404,1.0,3.0,0.0,0.0,0.0,"clinical samples (blood, wound swabs)",opportunistic pathogen,0.0,nosocomial,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.8918202981106265,Klebsiella pneumoniae nan,Green synthesis using Piriformospora indica
589,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,nasopharynx,0.0,-0.0025,48.0,0.7402597402597404,107.868,36.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,skin,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.143134726391533,Streptococcus pyogenes nan,Green synthesis using Piriformospora indica
590,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.276666119016055,Escherichia coli nan,Green synthesis using Piriformospora indica
591,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,soil,0.0,-0.0025,16.0,0.7402597402597404,107.868,10.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,plants,pathogenic,0.0,nature,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.828641396489095,Bacillus cereus nan,Green synthesis using Piriformospora indica
592,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,12.0,0.0,0.0,0.0,soil,opportunistic pathogen,0.0,human,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.48863636973214,Enterobacter aerogenes nan,Green synthesis using Piriformospora indica
593,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.8918202981106265,Staphylococcus aureus nan,Green synthesis using Piriformospora indica
594,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,lungs,0.0,-0.0025,24.0,0.7402597402597404,107.868,12.0,0.0,1.7402597402597404,1.0,3.0,0.0,0.0,0.0,"clinical samples (blood, wound swabs)",opportunistic pathogen,0.0,nosocomial,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.970291913552122,Klebsiella pneumoniae nan,Green synthesis using Piriformospora indica
595,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,nasopharynx,0.0,-0.0025,48.0,0.7402597402597404,107.868,36.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,skin,pathogenic,0.0,human,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.219507705176107,Streptococcus pyogenes nan,Green synthesis using Piriformospora indica
596,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,4.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,opportunistic pathogen,0.0,human,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.3694478524670215,Escherichia coli nan,Green synthesis using Piriformospora indica
597,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,soil,0.0,-0.0025,16.0,0.7402597402597404,107.868,10.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,plants,pathogenic,0.0,nature,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.219507705176107,Bacillus cereus nan,Green synthesis using Piriformospora indica
598,20.0,25.0,30.0,lab,MIC,none,18.0,water,ellipsoidal,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,12.0,0.0,0.0,0.0,soil,opportunistic pathogen,0.0,human,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.6443908991413725,Enterobacter aerogenes nan,Green synthesis using Piriformospora indica
599,5.0,52.5,100.0,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,plants,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,soil,pathogenic,0.0,nature,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.218875824868201,Erwinia amylovora nan,Green synthesis using quince petal extract
600,5.0,52.5,100.0,lab,MBC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,plants,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,soil,pathogenic,0.0,nature,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.912023005428146,Erwinia amylovora nan,Green synthesis using quince petal extract
601,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.545177444479562,Escherichia coli ATCC 10536,Green synthesis using Rosa canina
602,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,guts,0.0,-0.0025,24.0,0.7402597402597404,107.868,12.0,0.0,1.7402597402597404,0.0,6.0,0.0,0.0,0.0,soil,non-pathogenic,0.0,human,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.545177444479562,Enterococcus hirae ATCC 10541,Green synthesis using Rosa canina
603,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,skin,0.0,-0.0025,24.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.545177444479562,Staphylococcus aureus ATCC 6538,Green synthesis using Rosa canina
604,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.852030263919617,Pseudomonas aeruginosa ATCC 9027,Green synthesis using Rosa canina
605,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,soil,0.0,-0.0025,16.0,0.7402597402597404,107.868,10.0,0.0,1.7402597402597404,1.0,4.0,0.0,0.0,0.0,plants,pathogenic,0.0,nature,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.4657359027997265,Bacillus cereus nan,Green synthesis using Rosa canina
606,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,lungs,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,1.0,24.0,0.0,0.0,0.0,water,opportunistic pathogen,0.0,nosocomial,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.772588722239781,Legionella pneumophila ATCC 33152,Green synthesis using Rosa canina
607,13.0,19.75,21.0,lab,MIC,none,48.0,ethanol,cubic,none,mixed,1.7837651700316897,weak,bio,1.0,11.0,1.0,0.0,mouth,0.0,-0.0025,72.0,0.7402597402597404,107.868,48.0,0.0,1.7402597402597404,0.0,24.0,1.0,0.0,0.0,genitals,opportunistic pathogen,0.0,human,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852030263919617,Candida albicans nan,Green synthesis using Rosa canina
608,9.42,11.9,14.37,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.991464547107982,Escherichia coli ATCC 25922,Chemical synthesis using hydroxylamine hydrochloride
609,148.98,162.91,176.83,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.605170185988092,Escherichia coli ATCC 25922,Green synthesis using Aloe maculata
610,130.54,156.17,181.8,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,guts,0.0,-0.0025,4.0,0.7402597402597404,107.868,2.0,0.0,1.7402597402597404,1.0,1.5,0.0,0.0,0.0,mouth,non-pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.525728644308256,Escherichia coli ATCC 25922,Green synthesis using Aloe maculata
611,9.42,11.9,14.37,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,6.684611727667927,Staphylococcus aureus ATCC 25923,Chemical synthesis using hydroxylamine hydrochloride
612,148.98,162.91,176.83,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.298317366548036,Staphylococcus aureus ATCC 25923,Green synthesis using Aloe maculata
613,130.54,156.17,181.8,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,skin,0.0,-0.0025,48.0,0.7402597402597404,107.868,24.0,0.0,1.7402597402597404,1.0,6.0,0.0,0.0,0.0,nasopharynx,pathogenic,0.0,human,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.605170185988092,Staphylococcus aureus ATCC 25923,Green synthesis using Aloe maculata
614,9.42,11.9,14.37,lab,MIC,none,24.0,water,spherical,none,,1.7837651700316897,strong,chemical,0.0,11.0,0.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,1.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.525728644308256,Pseudomonas aeruginosa M13513,Chemical synthesis using hydroxylamine hydrochloride
615,148.98,162.91,176.83,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,1.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.218875824868201,Pseudomonas aeruginosa M13513,Green synthesis using Aloe maculata
616,130.54,156.17,181.8,lab,MIC,none,24.0,water,spherical,none,mixed,1.7837651700316897,weak,bio,0.0,11.0,1.0,0.0,"clinical samples (sputum, urine)",0.0,-0.0025,12.0,0.7402597402597404,107.868,8.0,0.0,1.7402597402597404,1.0,4.0,1.0,0.0,0.0,clinical samples (wound swabs),opportunistic pathogen,0.0,nosocomial,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.218875824868201,Pseudomonas aeruginosa M13513,Green synthesis using Aloe maculata
